episode,time,node,sf
1,4600,pop9,a
1,4600,pop9,b
1,4600,pop9,c
1,4600,pop10,a
1,4600,pop10,b
1,4600,pop10,c
1,4700,pop0,a
1,4700,pop0,b
1,4700,pop0,c
1,4700,pop1,a
1,4700,pop1,b
1,4700,pop1,c
1,4700,pop2,a
1,4700,pop2,b
1,4700,pop2,c
1,4700,pop3,a
1,4700,pop3,b
1,4700,pop3,c
1,4700,pop4,c
1,4700,pop5,b
1,4700,pop5,c
1,4700,pop6,a
1,4700,pop6,b
1,4700,pop6,c
1,4700,pop7,a
1,4700,pop7,b
1,4700,pop7,c
1,4700,pop8,a
1,4700,pop8,b
1,4700,pop8,c
1,4700,pop9,b
1,4700,pop9,c
1,4700,pop10,a
1,4700,pop10,b
1,4700,pop10,c
1,4800,pop0,a
1,4800,pop0,b
1,4800,pop0,c
1,4800,pop1,a
1,4800,pop1,b
1,4800,pop1,c
1,4800,pop2,a
1,4800,pop2,b
1,4800,pop2,c
1,4800,pop3,a
1,4800,pop3,b
1,4800,pop3,c
1,4800,pop4,c
1,4800,pop5,b
1,4800,pop5,c
1,4800,pop6,a
1,4800,pop6,b
1,4800,pop6,c
1,4800,pop7,a
1,4800,pop7,b
1,4800,pop7,c
1,4800,pop8,a
1,4800,pop8,b
1,4800,pop8,c
1,4800,pop9,b
1,4800,pop9,c
1,4800,pop10,a
1,4800,pop10,b
1,4800,pop10,c
1,4900,pop0,b
1,4900,pop0,c
1,4900,pop1,a
1,4900,pop1,b
1,4900,pop1,c
1,4900,pop2,a
1,4900,pop2,b
1,4900,pop2,c
1,4900,pop3,a
1,4900,pop3,b
1,4900,pop3,c
1,4900,pop4,b
1,4900,pop4,c
1,4900,pop5,b
1,4900,pop5,c
1,4900,pop6,a
1,4900,pop6,b
1,4900,pop6,c
1,4900,pop7,a
1,4900,pop7,b
1,4900,pop7,c
1,4900,pop8,a
1,4900,pop8,b
1,4900,pop8,c
1,4900,pop9,a
1,4900,pop9,b
1,4900,pop9,c
1,4900,pop10,a
1,4900,pop10,b
1,4900,pop10,c
1,5000,pop0,a
1,5000,pop0,b
1,5000,pop0,c
1,5000,pop1,a
1,5000,pop1,b
1,5000,pop1,c
1,5000,pop2,a
1,5000,pop2,b
1,5000,pop2,c
1,5000,pop3,a
1,5000,pop3,b
1,5000,pop3,c
1,5000,pop4,b
1,5000,pop4,c
1,5000,pop5,b
1,5000,pop5,c
1,5000,pop6,a
1,5000,pop6,b
1,5000,pop6,c
1,5000,pop7,a
1,5000,pop7,b
1,5000,pop7,c
1,5000,pop8,a
1,5000,pop8,b
1,5000,pop8,c
1,5000,pop9,a
1,5000,pop9,b
1,5000,pop9,c
1,5000,pop10,a
1,5000,pop10,b
1,5000,pop10,c
1,5100,pop0,a
1,5100,pop0,b
1,5100,pop0,c
1,5100,pop1,a
1,5100,pop1,b
1,5100,pop1,c
1,5100,pop2,a
1,5100,pop2,b
1,5100,pop2,c
1,5100,pop3,a
1,5100,pop3,b
1,5100,pop3,c
1,5100,pop4,b
1,5100,pop4,c
1,5100,pop5,b
1,5100,pop5,c
1,5100,pop6,a
1,5100,pop6,b
1,5100,pop6,c
1,5100,pop7,a
1,5100,pop7,b
1,5100,pop7,c
1,5100,pop8,a
1,5100,pop8,b
1,5100,pop8,c
1,5100,pop9,a
1,5100,pop9,b
1,5100,pop9,c
1,5100,pop10,a
1,5100,pop10,b
1,5100,pop10,c
1,5200,pop0,a
1,5200,pop0,b
1,5200,pop0,c
1,5200,pop1,a
1,5200,pop1,b
1,5200,pop1,c
1,5200,pop2,a
1,5200,pop2,b
1,5200,pop2,c
1,5200,pop3,a
1,5200,pop3,b
1,5200,pop3,c
1,5200,pop4,b
1,5200,pop4,c
1,5200,pop5,b
1,5200,pop5,c
1,5200,pop6,a
1,5200,pop6,b
1,5200,pop6,c
1,5200,pop7,a
1,5200,pop7,b
1,5200,pop7,c
1,5200,pop8,a
1,5200,pop8,b
1,5200,pop8,c
1,5200,pop9,a
1,5200,pop9,b
1,5200,pop9,c
1,5200,pop10,a
1,5200,pop10,b
1,5200,pop10,c
1,5300,pop0,b
1,5300,pop1,a
1,5300,pop1,b
1,5300,pop1,c
1,5300,pop2,a
1,5300,pop2,b
1,5300,pop2,c
1,5300,pop3,a
1,5300,pop3,b
1,5300,pop3,c
1,5300,pop4,b
1,5300,pop4,c
1,5300,pop5,b
1,5300,pop5,c
1,5300,pop6,a
1,5300,pop6,b
1,5300,pop6,c
1,5300,pop7,a
1,5300,pop7,b
1,5300,pop7,c
1,5300,pop8,a
1,5300,pop8,b
1,5300,pop8,c
1,5300,pop9,a
1,5300,pop9,b
1,5300,pop9,c
1,5300,pop10,a
1,5300,pop10,b
1,5300,pop10,c
1,5400,pop0,a
1,5400,pop0,b
1,5400,pop0,c
1,5400,pop1,a
1,5400,pop1,b
1,5400,pop1,c
1,5400,pop2,a
1,5400,pop2,b
1,5400,pop2,c
1,5400,pop3,a
1,5400,pop3,b
1,5400,pop3,c
1,5400,pop4,b
1,5400,pop4,c
1,5400,pop5,b
1,5400,pop5,c
1,5400,pop6,a
1,5400,pop6,b
1,5400,pop6,c
1,5400,pop7,a
1,5400,pop7,b
1,5400,pop7,c
1,5400,pop8,a
1,5400,pop8,b
1,5400,pop8,c
1,5400,pop9,a
1,5400,pop9,b
1,5400,pop9,c
1,5400,pop10,a
1,5400,pop10,b
1,5400,pop10,c
1,5500,pop0,a
1,5500,pop0,b
1,5500,pop0,c
1,5500,pop1,a
1,5500,pop1,b
1,5500,pop1,c
1,5500,pop2,a
1,5500,pop2,b
1,5500,pop2,c
1,5500,pop3,a
1,5500,pop3,b
1,5500,pop3,c
1,5500,pop4,b
1,5500,pop4,c
1,5500,pop5,b
1,5500,pop5,c
1,5500,pop6,a
1,5500,pop6,b
1,5500,pop6,c
1,5500,pop7,a
1,5500,pop7,b
1,5500,pop7,c
1,5500,pop8,a
1,5500,pop8,b
1,5500,pop8,c
1,5500,pop9,a
1,5500,pop9,b
1,5500,pop9,c
1,5500,pop10,a
1,5500,pop10,b
1,5500,pop10,c
1,5600,pop0,a
1,5600,pop0,b
1,5600,pop0,c
1,5600,pop1,a
1,5600,pop1,b
1,5600,pop1,c
1,5600,pop2,a
1,5600,pop2,b
1,5600,pop2,c
1,5600,pop3,a
1,5600,pop3,b
1,5600,pop3,c
1,5600,pop4,b
1,5600,pop4,c
1,5600,pop5,b
1,5600,pop5,c
1,5600,pop6,a
1,5600,pop6,b
1,5600,pop6,c
1,5600,pop7,a
1,5600,pop7,b
1,5600,pop7,c
1,5600,pop8,a
1,5600,pop8,b
1,5600,pop8,c
1,5600,pop9,a
1,5600,pop9,b
1,5600,pop9,c
1,5600,pop10,a
1,5600,pop10,b
1,5600,pop10,c
1,5700,pop0,a
1,5700,pop0,b
1,5700,pop0,c
1,5700,pop1,a
1,5700,pop1,b
1,5700,pop1,c
1,5700,pop2,a
1,5700,pop2,b
1,5700,pop2,c
1,5700,pop3,a
1,5700,pop3,b
1,5700,pop3,c
1,5700,pop4,b
1,5700,pop4,c
1,5700,pop5,b
1,5700,pop5,c
1,5700,pop6,a
1,5700,pop6,b
1,5700,pop6,c
1,5700,pop7,a
1,5700,pop7,b
1,5700,pop7,c
1,5700,pop8,a
1,5700,pop8,b
1,5700,pop8,c
1,5700,pop9,a
1,5700,pop9,b
1,5700,pop9,c
1,5700,pop10,a
1,5700,pop10,b
1,5700,pop10,c
1,5800,pop0,a
1,5800,pop0,b
1,5800,pop0,c
1,5800,pop1,a
1,5800,pop1,b
1,5800,pop1,c
1,5800,pop2,a
1,5800,pop2,b
1,5800,pop2,c
1,5800,pop3,a
1,5800,pop3,b
1,5800,pop3,c
1,5800,pop4,b
1,5800,pop4,c
1,5800,pop5,b
1,5800,pop5,c
1,5800,pop6,a
1,5800,pop6,b
1,5800,pop6,c
1,5800,pop7,a
1,5800,pop7,b
1,5800,pop7,c
1,5800,pop8,a
1,5800,pop8,b
1,5800,pop8,c
1,5800,pop9,a
1,5800,pop9,b
1,5800,pop9,c
1,5800,pop10,a
1,5800,pop10,b
1,5800,pop10,c
1,5900,pop0,a
1,5900,pop0,b
1,5900,pop0,c
1,5900,pop1,a
1,5900,pop1,b
1,5900,pop1,c
1,5900,pop2,a
1,5900,pop2,b
1,5900,pop2,c
1,5900,pop3,a
1,5900,pop3,b
1,5900,pop3,c
1,5900,pop4,b
1,5900,pop4,c
1,5900,pop5,b
1,5900,pop5,c
1,5900,pop6,a
1,5900,pop6,b
1,5900,pop6,c
1,5900,pop7,a
1,5900,pop7,b
1,5900,pop7,c
1,5900,pop8,a
1,5900,pop8,b
1,5900,pop8,c
1,5900,pop9,a
1,5900,pop9,b
1,5900,pop9,c
1,5900,pop10,a
1,5900,pop10,b
1,5900,pop10,c
1,6000,pop0,a
1,6000,pop0,b
1,6000,pop0,c
1,6000,pop1,a
1,6000,pop1,b
1,6000,pop1,c
1,6000,pop2,a
1,6000,pop2,b
1,6000,pop2,c
1,6000,pop3,a
1,6000,pop3,b
1,6000,pop3,c
1,6000,pop4,b
1,6000,pop4,c
1,6000,pop5,b
1,6000,pop5,c
1,6000,pop6,a
1,6000,pop6,b
1,6000,pop6,c
1,6000,pop7,a
1,6000,pop7,b
1,6000,pop7,c
1,6000,pop8,a
1,6000,pop8,b
1,6000,pop8,c
1,6000,pop9,a
1,6000,pop9,b
1,6000,pop9,c
1,6000,pop10,a
1,6000,pop10,b
1,6000,pop10,c
1,6100,pop0,a
1,6100,pop0,b
1,6100,pop0,c
1,6100,pop1,a
1,6100,pop1,b
1,6100,pop1,c
1,6100,pop2,a
1,6100,pop2,b
1,6100,pop2,c
1,6100,pop3,a
1,6100,pop3,b
1,6100,pop3,c
1,6100,pop4,b
1,6100,pop4,c
1,6100,pop5,b
1,6100,pop5,c
1,6100,pop6,a
1,6100,pop6,b
1,6100,pop6,c
1,6100,pop7,a
1,6100,pop7,b
1,6100,pop7,c
1,6100,pop8,a
1,6100,pop8,b
1,6100,pop8,c
1,6100,pop9,a
1,6100,pop9,b
1,6100,pop9,c
1,6100,pop10,a
1,6100,pop10,b
1,6100,pop10,c
1,6200,pop0,b
1,6200,pop0,c
1,6200,pop1,a
1,6200,pop1,b
1,6200,pop1,c
1,6200,pop2,a
1,6200,pop2,b
1,6200,pop2,c
1,6200,pop3,a
1,6200,pop3,b
1,6200,pop3,c
1,6200,pop4,b
1,6200,pop4,c
1,6200,pop5,b
1,6200,pop5,c
1,6200,pop6,a
1,6200,pop6,b
1,6200,pop6,c
1,6200,pop7,a
1,6200,pop7,b
1,6200,pop7,c
1,6200,pop8,a
1,6200,pop8,b
1,6200,pop8,c
1,6200,pop9,a
1,6200,pop9,b
1,6200,pop9,c
1,6200,pop10,a
1,6200,pop10,b
1,6200,pop10,c
1,6300,pop0,a
1,6300,pop0,b
1,6300,pop0,c
1,6300,pop1,a
1,6300,pop1,b
1,6300,pop1,c
1,6300,pop2,a
1,6300,pop2,b
1,6300,pop2,c
1,6300,pop3,a
1,6300,pop3,b
1,6300,pop3,c
1,6300,pop4,b
1,6300,pop4,c
1,6300,pop5,b
1,6300,pop5,c
1,6300,pop6,a
1,6300,pop6,b
1,6300,pop6,c
1,6300,pop7,a
1,6300,pop7,b
1,6300,pop7,c
1,6300,pop8,a
1,6300,pop8,b
1,6300,pop8,c
1,6300,pop9,a
1,6300,pop9,b
1,6300,pop9,c
1,6300,pop10,a
1,6300,pop10,b
1,6300,pop10,c
1,6400,pop0,a
1,6400,pop0,b
1,6400,pop0,c
1,6400,pop1,a
1,6400,pop1,b
1,6400,pop1,c
1,6400,pop2,a
1,6400,pop2,b
1,6400,pop2,c
1,6400,pop3,a
1,6400,pop3,b
1,6400,pop3,c
1,6400,pop4,c
1,6400,pop5,b
1,6400,pop5,c
1,6400,pop6,a
1,6400,pop6,b
1,6400,pop6,c
1,6400,pop7,a
1,6400,pop7,b
1,6400,pop7,c
1,6400,pop8,a
1,6400,pop8,b
1,6400,pop8,c
1,6400,pop9,b
1,6400,pop9,c
1,6400,pop10,a
1,6400,pop10,b
1,6400,pop10,c
1,6500,pop0,b
1,6500,pop0,c
1,6500,pop1,a
1,6500,pop1,b
1,6500,pop1,c
1,6500,pop2,b
1,6500,pop2,c
1,6500,pop3,a
1,6500,pop3,b
1,6500,pop3,c
1,6500,pop4,b
1,6500,pop4,c
1,6500,pop5,b
1,6500,pop5,c
1,6500,pop6,a
1,6500,pop6,b
1,6500,pop6,c
1,6500,pop7,a
1,6500,pop7,b
1,6500,pop7,c
1,6500,pop8,a
1,6500,pop8,b
1,6500,pop8,c
1,6500,pop9,a
1,6500,pop9,b
1,6500,pop9,c
1,6500,pop10,a
1,6500,pop10,b
1,6500,pop10,c
1,6600,pop0,a
1,6600,pop0,b
1,6600,pop0,c
1,6600,pop1,a
1,6600,pop1,b
1,6600,pop1,c
1,6600,pop2,a
1,6600,pop2,b
1,6600,pop2,c
1,6600,pop3,a
1,6600,pop3,b
1,6600,pop3,c
1,6600,pop4,c
1,6600,pop5,b
1,6600,pop5,c
1,6600,pop6,a
1,6600,pop6,b
1,6600,pop6,c
1,6600,pop7,a
1,6600,pop7,b
1,6600,pop7,c
1,6600,pop8,a
1,6600,pop8,b
1,6600,pop8,c
1,6600,pop9,b
1,6600,pop9,c
1,6600,pop10,a
1,6600,pop10,b
1,6600,pop10,c
1,6700,pop0,a
1,6700,pop0,b
1,6700,pop0,c
1,6700,pop1,a
1,6700,pop1,b
1,6700,pop1,c
1,6700,pop2,a
1,6700,pop2,b
1,6700,pop2,c
1,6700,pop3,a
1,6700,pop3,b
1,6700,pop3,c
1,6700,pop4,c
1,6700,pop5,b
1,6700,pop5,c
1,6700,pop6,a
1,6700,pop6,b
1,6700,pop6,c
1,6700,pop7,a
1,6700,pop7,b
1,6700,pop7,c
1,6700,pop8,a
1,6700,pop8,b
1,6700,pop8,c
1,6700,pop9,b
1,6700,pop9,c
1,6700,pop10,a
1,6700,pop10,b
1,6700,pop10,c
1,6800,pop0,a
1,6800,pop0,b
1,6800,pop0,c
1,6800,pop1,a
1,6800,pop1,b
1,6800,pop1,c
1,6800,pop2,a
1,6800,pop2,b
1,6800,pop2,c
1,6800,pop3,a
1,6800,pop3,b
1,6800,pop3,c
1,6800,pop4,b
1,6800,pop4,c
1,6800,pop5,b
1,6800,pop5,c
1,6800,pop6,a
1,6800,pop6,b
1,6800,pop6,c
1,6800,pop7,a
1,6800,pop7,b
1,6800,pop7,c
1,6800,pop8,a
1,6800,pop8,b
1,6800,pop8,c
1,6800,pop9,a
1,6800,pop9,b
1,6800,pop9,c
1,6800,pop10,a
1,6800,pop10,b
1,6800,pop10,c
1,6900,pop0,a
1,6900,pop0,b
1,6900,pop0,c
1,6900,pop1,a
1,6900,pop1,b
1,6900,pop1,c
1,6900,pop2,a
1,6900,pop2,b
1,6900,pop2,c
1,6900,pop3,a
1,6900,pop3,b
1,6900,pop3,c
1,6900,pop4,c
1,6900,pop5,b
1,6900,pop5,c
1,6900,pop6,a
1,6900,pop6,b
1,6900,pop6,c
1,6900,pop7,a
1,6900,pop7,b
1,6900,pop7,c
1,6900,pop8,a
1,6900,pop8,b
1,6900,pop8,c
1,6900,pop9,b
1,6900,pop9,c
1,6900,pop10,a
1,6900,pop10,b
1,6900,pop10,c
1,7000,pop0,a
1,7000,pop0,b
1,7000,pop0,c
1,7000,pop1,a
1,7000,pop1,b
1,7000,pop1,c
1,7000,pop2,a
1,7000,pop2,b
1,7000,pop2,c
1,7000,pop3,a
1,7000,pop3,b
1,7000,pop3,c
1,7000,pop4,b
1,7000,pop4,c
1,7000,pop5,b
1,7000,pop5,c
1,7000,pop6,a
1,7000,pop6,b
1,7000,pop6,c
1,7000,pop7,a
1,7000,pop7,b
1,7000,pop7,c
1,7000,pop8,a
1,7000,pop8,b
1,7000,pop8,c
1,7000,pop9,a
1,7000,pop9,b
1,7000,pop9,c
1,7000,pop10,a
1,7000,pop10,b
1,7000,pop10,c
1,7100,pop0,a
1,7100,pop0,b
1,7100,pop0,c
1,7100,pop1,a
1,7100,pop1,b
1,7100,pop1,c
1,7100,pop2,a
1,7100,pop2,b
1,7100,pop2,c
1,7100,pop3,a
1,7100,pop3,b
1,7100,pop3,c
1,7100,pop4,b
1,7100,pop4,c
1,7100,pop5,b
1,7100,pop5,c
1,7100,pop6,a
1,7100,pop6,b
1,7100,pop6,c
1,7100,pop7,a
1,7100,pop7,b
1,7100,pop7,c
1,7100,pop8,a
1,7100,pop8,b
1,7100,pop8,c
1,7100,pop9,a
1,7100,pop9,b
1,7100,pop9,c
1,7100,pop10,a
1,7100,pop10,b
1,7100,pop10,c
1,7200,pop0,a
1,7200,pop0,b
1,7200,pop0,c
1,7200,pop1,a
1,7200,pop1,b
1,7200,pop1,c
1,7200,pop2,a
1,7200,pop2,b
1,7200,pop2,c
1,7200,pop3,a
1,7200,pop3,b
1,7200,pop3,c
1,7200,pop4,a
1,7200,pop4,b
1,7200,pop4,c
1,7200,pop5,b
1,7200,pop5,c
1,7200,pop6,a
1,7200,pop6,b
1,7200,pop6,c
1,7200,pop7,a
1,7200,pop7,b
1,7200,pop7,c
1,7200,pop8,a
1,7200,pop8,b
1,7200,pop8,c
1,7200,pop9,a
1,7200,pop9,b
1,7200,pop9,c
1,7200,pop10,a
1,7200,pop10,b
1,7200,pop10,c
1,7300,pop0,a
1,7300,pop0,b
1,7300,pop0,c
1,7300,pop1,a
1,7300,pop1,b
1,7300,pop1,c
1,7300,pop2,a
1,7300,pop2,b
1,7300,pop2,c
1,7300,pop3,a
1,7300,pop3,b
1,7300,pop3,c
1,7300,pop4,b
1,7300,pop4,c
1,7300,pop5,b
1,7300,pop5,c
1,7300,pop6,a
1,7300,pop6,b
1,7300,pop6,c
1,7300,pop7,a
1,7300,pop7,b
1,7300,pop7,c
1,7300,pop8,a
1,7300,pop8,b
1,7300,pop8,c
1,7300,pop9,a
1,7300,pop9,b
1,7300,pop9,c
1,7300,pop10,a
1,7300,pop10,b
1,7300,pop10,c
1,7400,pop0,a
1,7400,pop0,b
1,7400,pop1,a
1,7400,pop1,b
1,7400,pop1,c
1,7400,pop2,a
1,7400,pop2,b
1,7400,pop2,c
1,7400,pop3,a
1,7400,pop3,b
1,7400,pop3,c
1,7400,pop4,c
1,7400,pop5,b
1,7400,pop5,c
1,7400,pop6,a
1,7400,pop6,b
1,7400,pop6,c
1,7400,pop7,a
1,7400,pop7,b
1,7400,pop7,c
1,7400,pop8,a
1,7400,pop8,b
1,7400,pop8,c
1,7400,pop9,b
1,7400,pop9,c
1,7400,pop10,a
1,7400,pop10,b
1,7400,pop10,c
1,7500,pop0,b
1,7500,pop0,c
1,7500,pop1,a
1,7500,pop1,b
1,7500,pop1,c
1,7500,pop2,a
1,7500,pop2,b
1,7500,pop2,c
1,7500,pop3,a
1,7500,pop3,b
1,7500,pop3,c
1,7500,pop4,b
1,7500,pop4,c
1,7500,pop5,b
1,7500,pop5,c
1,7500,pop6,a
1,7500,pop6,b
1,7500,pop6,c
1,7500,pop7,a
1,7500,pop7,b
1,7500,pop7,c
1,7500,pop8,a
1,7500,pop8,b
1,7500,pop8,c
1,7500,pop9,a
1,7500,pop9,b
1,7500,pop9,c
1,7500,pop10,a
1,7500,pop10,b
1,7500,pop10,c
1,7600,pop0,a
1,7600,pop0,b
1,7600,pop0,c
1,7600,pop1,b
1,7600,pop1,c
1,7600,pop2,a
1,7600,pop2,b
1,7600,pop2,c
1,7600,pop3,a
1,7600,pop3,b
1,7600,pop3,c
1,7600,pop4,b
1,7600,pop4,c
1,7600,pop5,b
1,7600,pop5,c
1,7600,pop6,a
1,7600,pop6,b
1,7600,pop6,c
1,7600,pop7,a
1,7600,pop7,b
1,7600,pop7,c
1,7600,pop8,a
1,7600,pop8,b
1,7600,pop8,c
1,7600,pop9,a
1,7600,pop9,b
1,7600,pop9,c
1,7600,pop10,a
1,7600,pop10,b
1,7600,pop10,c
1,7700,pop0,a
1,7700,pop0,b
1,7700,pop0,c
1,7700,pop1,a
1,7700,pop1,b
1,7700,pop1,c
1,7700,pop2,a
1,7700,pop2,b
1,7700,pop2,c
1,7700,pop3,a
1,7700,pop3,b
1,7700,pop3,c
1,7700,pop4,c
1,7700,pop5,b
1,7700,pop5,c
1,7700,pop6,a
1,7700,pop6,b
1,7700,pop6,c
1,7700,pop7,a
1,7700,pop7,b
1,7700,pop7,c
1,7700,pop8,a
1,7700,pop8,b
1,7700,pop8,c
1,7700,pop9,b
1,7700,pop9,c
1,7700,pop10,a
1,7700,pop10,b
1,7700,pop10,c
1,7800,pop0,a
1,7800,pop0,b
1,7800,pop0,c
1,7800,pop1,a
1,7800,pop1,b
1,7800,pop1,c
1,7800,pop2,a
1,7800,pop2,b
1,7800,pop2,c
1,7800,pop3,a
1,7800,pop3,b
1,7800,pop3,c
1,7800,pop4,b
1,7800,pop4,c
1,7800,pop5,b
1,7800,pop5,c
1,7800,pop6,a
1,7800,pop6,b
1,7800,pop6,c
1,7800,pop7,a
1,7800,pop7,b
1,7800,pop7,c
1,7800,pop8,a
1,7800,pop8,b
1,7800,pop8,c
1,7800,pop9,a
1,7800,pop9,b
1,7800,pop9,c
1,7800,pop10,a
1,7800,pop10,b
1,7800,pop10,c
1,7900,pop0,a
1,7900,pop0,b
1,7900,pop0,c
1,7900,pop1,a
1,7900,pop1,b
1,7900,pop1,c
1,7900,pop2,a
1,7900,pop2,b
1,7900,pop2,c
1,7900,pop3,a
1,7900,pop3,b
1,7900,pop3,c
1,7900,pop4,b
1,7900,pop4,c
1,7900,pop5,b
1,7900,pop5,c
1,7900,pop6,a
1,7900,pop6,b
1,7900,pop6,c
1,7900,pop7,a
1,7900,pop7,b
1,7900,pop7,c
1,7900,pop8,a
1,7900,pop8,b
1,7900,pop8,c
1,7900,pop9,a
1,7900,pop9,b
1,7900,pop9,c
1,7900,pop10,a
1,7900,pop10,b
1,7900,pop10,c
1,8000,pop0,a
1,8000,pop0,b
1,8000,pop0,c
1,8000,pop1,a
1,8000,pop1,b
1,8000,pop1,c
1,8000,pop2,a
1,8000,pop2,b
1,8000,pop2,c
1,8000,pop3,a
1,8000,pop3,b
1,8000,pop3,c
1,8000,pop4,c
1,8000,pop5,b
1,8000,pop5,c
1,8000,pop6,a
1,8000,pop6,b
1,8000,pop6,c
1,8000,pop7,a
1,8000,pop7,b
1,8000,pop7,c
1,8000,pop8,a
1,8000,pop8,b
1,8000,pop8,c
1,8000,pop9,b
1,8000,pop9,c
1,8000,pop10,a
1,8000,pop10,b
1,8000,pop10,c
1,8100,pop0,a
1,8100,pop0,b
1,8100,pop0,c
1,8100,pop1,a
1,8100,pop1,b
1,8100,pop1,c
1,8100,pop2,a
1,8100,pop2,b
1,8100,pop2,c
1,8100,pop3,a
1,8100,pop3,b
1,8100,pop3,c
1,8100,pop4,c
1,8100,pop5,b
1,8100,pop5,c
1,8100,pop6,a
1,8100,pop6,b
1,8100,pop6,c
1,8100,pop7,a
1,8100,pop7,b
1,8100,pop7,c
1,8100,pop8,a
1,8100,pop8,b
1,8100,pop8,c
1,8100,pop9,b
1,8100,pop9,c
1,8100,pop10,a
1,8100,pop10,b
1,8100,pop10,c
1,8200,pop0,b
1,8200,pop0,c
1,8200,pop1,a
1,8200,pop1,b
1,8200,pop1,c
1,8200,pop2,a
1,8200,pop2,b
1,8200,pop2,c
1,8200,pop3,a
1,8200,pop3,b
1,8200,pop3,c
1,8200,pop4,b
1,8200,pop4,c
1,8200,pop5,b
1,8200,pop5,c
1,8200,pop6,a
1,8200,pop6,b
1,8200,pop6,c
1,8200,pop7,a
1,8200,pop7,b
1,8200,pop7,c
1,8200,pop8,a
1,8200,pop8,b
1,8200,pop8,c
1,8200,pop9,a
1,8200,pop9,b
1,8200,pop9,c
1,8200,pop10,a
1,8200,pop10,b
1,8200,pop10,c
1,8300,pop0,a
1,8300,pop0,b
1,8300,pop0,c
1,8300,pop1,a
1,8300,pop1,b
1,8300,pop1,c
1,8300,pop2,a
1,8300,pop2,b
1,8300,pop2,c
1,8300,pop3,a
1,8300,pop3,b
1,8300,pop3,c
1,8300,pop4,b
1,8300,pop4,c
1,8300,pop5,b
1,8300,pop5,c
1,8300,pop6,a
1,8300,pop6,b
1,8300,pop6,c
1,8300,pop7,a
1,8300,pop7,b
1,8300,pop7,c
1,8300,pop8,a
1,8300,pop8,b
1,8300,pop8,c
1,8300,pop9,a
1,8300,pop9,b
1,8300,pop9,c
1,8300,pop10,a
1,8300,pop10,b
1,8300,pop10,c
1,8400,pop0,b
1,8400,pop0,c
1,8400,pop1,a
1,8400,pop1,b
1,8400,pop1,c
1,8400,pop2,a
1,8400,pop2,b
1,8400,pop2,c
1,8400,pop3,a
1,8400,pop3,b
1,8400,pop3,c
1,8400,pop4,b
1,8400,pop4,c
1,8400,pop5,b
1,8400,pop5,c
1,8400,pop6,a
1,8400,pop6,b
1,8400,pop6,c
1,8400,pop7,a
1,8400,pop7,b
1,8400,pop7,c
1,8400,pop8,a
1,8400,pop8,b
1,8400,pop8,c
1,8400,pop9,a
1,8400,pop9,b
1,8400,pop9,c
1,8400,pop10,a
1,8400,pop10,b
1,8400,pop10,c
1,8500,pop0,b
1,8500,pop0,c
1,8500,pop1,a
1,8500,pop1,b
1,8500,pop1,c
1,8500,pop2,a
1,8500,pop2,b
1,8500,pop2,c
1,8500,pop3,a
1,8500,pop3,b
1,8500,pop3,c
1,8500,pop4,b
1,8500,pop4,c
1,8500,pop5,b
1,8500,pop5,c
1,8500,pop6,a
1,8500,pop6,b
1,8500,pop6,c
1,8500,pop7,a
1,8500,pop7,b
1,8500,pop7,c
1,8500,pop8,a
1,8500,pop8,b
1,8500,pop8,c
1,8500,pop9,a
1,8500,pop9,b
1,8500,pop9,c
1,8500,pop10,a
1,8500,pop10,b
1,8500,pop10,c
1,8600,pop0,a
1,8600,pop0,b
1,8600,pop1,a
1,8600,pop1,b
1,8600,pop1,c
1,8600,pop2,a
1,8600,pop2,b
1,8600,pop2,c
1,8600,pop3,a
1,8600,pop3,b
1,8600,pop3,c
1,8600,pop4,b
1,8600,pop4,c
1,8600,pop5,b
1,8600,pop5,c
1,8600,pop6,a
1,8600,pop6,b
1,8600,pop6,c
1,8600,pop7,a
1,8600,pop7,b
1,8600,pop7,c
1,8600,pop8,a
1,8600,pop8,b
1,8600,pop8,c
1,8600,pop9,a
1,8600,pop9,b
1,8600,pop9,c
1,8600,pop10,a
1,8600,pop10,b
1,8600,pop10,c
